texto,nota,id,data
"Muito bom já tenho um a mais de 5 anos,meu marido mesmo que instalou. Este comprei para minha irmã que ficou muito satisfeita no salão de beleza dela com o interfone.",5,MLB39041947,17 jul. 2023
"Já está instalado e funcionando, produto de ótima qualidade.",5,MLB33135384,20 ago. 2025
,5,MLB33135384,14 set. 2025
Ótimo.,5,MLB33135384,23 out. 2025
Funciona perfeitamente.,5,MLB33135384,29 out. 2025
,5,MLB33135384,30 out. 2025
Excelente produto!.,5,MLB33135384,30 out. 2025
Perfeito. Vou instalar amanhã 👍.,5,MLB33135384,31 out. 2025
"Muito bom, ótimo funcionamento e bonito.",5,MLB33135384,02 nov. 2025
Produto original.,5,MLB33135384,10 nov. 2025
Deu certinho !.,5,MLB33135384,26 nov. 2025
"Tudo certo, recomendo!!!!.",5,MLB33135384,29 set. 2025
Perfeito funcionamento.,4,MLB33135384,14 out. 2025
"O porteiro eletrônico é elogiado pela excelente qualidade e funcionamento perfeito, destacandose como uma boa relação custobenefício. O som é alto e nítido, e o produto é considerado simples e prático. Além disso, é frequentemente recomendado por sua confiabilidade e desempenho satisfatório.",5,MLB33135384,20 nov. 2025
O som é muito baixo e tem somente dois tons. Mesmo assim na opção de volume mais alto ainda é muito baixo.,4,MLB33135384,30 out. 2023
Funcionou perfeitamente com a central.,5,MLB24585889,04 dez. 2024
Ótimo o produto excelente pode compra.,5,MLB24585889,31 jan. 2025
Bom.,5,MLB24585889,06 fev. 2025
Muito bom.,5,MLB24585889,23 mar. 2025
Funciona muito bem.,5,MLB24585889,13 ago. 2025
Gostei.,5,MLB24585889,26 ago. 2025
Funcionando perfeitamente.,5,MLB24585889,15 set. 2025
Tudo certo.,5,MLB24585889,05 out. 2025
"Ótimo produto, fácil de instalar e configurar ramais e abertura do portão.",5,MLB24585889,14 out. 2025
Tá falando.,5,MLB24585889,14 out. 2025
Util.,5,MLB24585889,16 out. 2025
Excelente.,5,MLB24585889,25 out. 2025
Ótimo.,5,MLB24585889,26 nov. 2025
"O produto é elogiado por sua facilidade de instalação e configuração, especialmente para ramais e abertura de portão. A qualidade geral do porteiro eletrônico é considerada excelente. Além disso, os usuários expressam satisfação com o funcionamento do dispositivo.",5,MLB24585889,20 nov. 2025
E há primeira vez que compro. Só posso falar depous que ele estiver funcionando. Ok.,5,MLB24585889,05 abr. 2025
Otimo.,5,MLB42180405,24 out. 2025
Correspondeu minhas expectativas.,5,MLB42180405,03 nov. 2025
Aparelho muito bom.,5,MLB42180405,12 nov. 2025
Muito bom. Cumpre o que promete.,5,MLB42180405,25 nov. 2025
Equipamento bem prático. Toca no celular onde eu estiver.,5,MLB42180405,07 mai. 2025
"O produto é elogiado por sua qualidade e facilidade de instalação, permitindo transformar o vídeo porteiro em um dispositivo WiFi. Ele atende bem às expectativas, oferecendo tecnologia, rapidez e segurança, além de permitir o controle remoto do portão.",5,MLB42180405,20 nov. 2025
"Muito bom, cumpre o q promete, visualiza e abre o portão de onde estiver.",5,MLB42180405,14 jun. 2025
"O produto é elogiado pela facilidade de instalação e pela qualidade, sendo considerado um excelente custobenefício. A compatibilidade com sistemas de travas elétricas e o funcionamento perfeito após a instalação são destacados.",5,MLB36303892,20 nov. 2025
Produto é otimo. Sou instalador desse produye é otimo. Tem muitos lugares que nao da pra levar energia e esse modelo nao precisa energia na a parte da placa da rua.,5,MLB36303892,15 abr. 2025
"O produto é elogiado pela facilidade de instalação e pela qualidade, sendo considerado um excelente custobenefício. A compatibilidade com sistemas de travas elétricas e o funcionamento perfeito após a instalação são destacados.",5,MLB38291985,20 nov. 2025
Produto é otimo. Sou instalador desse produye é otimo. Tem muitos lugares que nao da pra levar energia e esse modelo nao precisa energia na a parte da placa da rua.,5,MLB38291985,15 abr. 2025
Excelente.,5,MLB38891733,26 dez. 2024
O produto e ótimo.,5,MLB31779867,14 out. 2025
Não serviu pois o meu interfone é antigo.,1,MLB31779867,19 nov. 2025
"Já está instalado e funcionando, produto de ótima qualidade.",5,MLB27070503,20 ago. 2025
,5,MLB27070503,14 set. 2025
Ótimo.,5,MLB27070503,23 out. 2025
Funciona perfeitamente.,5,MLB27070503,29 out. 2025
,5,MLB27070503,30 out. 2025
Excelente produto!.,5,MLB27070503,30 out. 2025
Perfeito. Vou instalar amanhã 👍.,5,MLB27070503,31 out. 2025
"Muito bom, ótimo funcionamento e bonito.",5,MLB27070503,02 nov. 2025
Produto original.,5,MLB27070503,10 nov. 2025
Deu certinho !.,5,MLB27070503,26 nov. 2025
"Tudo certo, recomendo!!!!.",5,MLB27070503,29 set. 2025
Perfeito funcionamento.,4,MLB27070503,14 out. 2025
"O porteiro eletrônico é elogiado pela excelente qualidade e funcionamento perfeito, destacandose como uma boa relação custobenefício. O som é alto e nítido, e o produto é considerado simples e prático. Além disso, é frequentemente recomendado por sua confiabilidade e desempenho satisfatório.",5,MLB27070503,20 nov. 2025
O som é muito baixo e tem somente dois tons. Mesmo assim na opção de volume mais alto ainda é muito baixo.,4,MLB27070503,30 out. 2023
Ótimo produto.,5,MLB33427829,06 out. 2025
Mal feito.,1,MLB27359122,27 mar. 2025
Muito bom. Ótimo acabamento e excelente qualidade.,5,MLB27359122,31 out. 2018
Produto com acabamento excelente.,5,MLB27359122,24 mar. 2022
Produto super resistente.,5,MLB27359122,14 mai. 2023
"Material muito bom, atendeu a necessidade e ótimo custo beneficio.",5,MLB27359122,07 jul. 2023
Atendeu os requisitos do projeto elaborado.,5,MLB22984766,06 dez. 2024
"Em funcionamento, otimo custo beneficio.",5,MLB22984766,12 mar. 2025
Ótimo.,5,MLB22984766,02 abr. 2025
Muito bom.,5,MLB22984766,03 out. 2025
Ótimo.,5,MLB22984766,07 out. 2025
Excelente.,4,MLB22984766,09 out. 2025
Boa qualidade.,5,MLB22984766,10 out. 2025
Excelente qualidade.,5,MLB22984766,16 nov. 2025
Muito bom.,5,MLB22984766,17 nov. 2025
Bom.,5,MLB22984766,25 nov. 2025
"É elogiado por sua excelente qualidade e custobenefício. Está funcionando perfeitamente até o momento, atendendo às expectativas. A confiabilidade do produto é um ponto positivo destacado.",5,MLB22984766,20 nov. 2025
Produto comprado errado feito devolução.,5,MLB22984766,12 set. 2024
Na classe desse interfone não existe outro igual.,5,MLB38376493,20 nov. 2024
Muito bom.,5,MLB27396106,12 set. 2025
Excelente produto!.,5,MLB27396106,24 nov. 2025
"Desculpa, este é o protetor do aparelho. E como protetor fica a desejar na qualidade do produto. Principalmente nas dimensões, pois não encaixa no aparelho. Sugiro verificar a angulação do molde. Sofri para adequar. Sds gregorio.",1,MLB27730497,26 jul. 2024
Ficou perfeito de boa qualidade.,5,MLB27730497,27 out. 2025
Produto de excelente qualidade.,5,MLB38497711,06 nov. 2025
Avaliação 5 de 5,útil,MLB38497711,2
,5,MLB27252670,17 mar. 2025
,5,MLB27252670,04 set. 2024
,5,MLB27252670,04 nov. 2024
"O produto é elogiado pela facilidade de instalação e funcionamento perfeito, além de atender bem às expectativas dos usuários. A qualidade do áudio é considerada boa, e o design moderno é um ponto positivo. No geral, é visto como uma opção de bom custobenefício, com a marca sendo bem avaliada no mercado de interfones.",5,MLB27252670,20 nov. 2025
Ótimo custo benefício.,5,MLB27252670,30 set. 2023
Excelente.,5,MLB30415824,26 dez. 2024
"Produto bom, material resistente.",4,MLB39199455,22 nov. 2024
"Resistente a água, adorei.",5,MLB39199455,03 mar. 2025
Excelente.,5,MLB39199455,15 mar. 2025
Nao testei ainda mais produto de boa qualidade.,5,MLB39199455,21 out. 2025
Produto excelente.,5,MLB39199455,28 out. 2025
"O produto é elogiado pela facilidade de instalação e pela qualidade, sendo considerado um excelente custobenefício. A compatibilidade com sistemas de travas elétricas e o funcionamento perfeito após a instalação são destacados.",5,MLB37873918,20 nov. 2025
Produto é otimo. Sou instalador desse produye é otimo. Tem muitos lugares que nao da pra levar energia e esse modelo nao precisa energia na a parte da placa da rua.,5,MLB37873918,15 abr. 2025
Funcionou perfeitamente com a central.,5,MLB58114389,04 dez. 2024
Ótimo o produto excelente pode compra.,5,MLB58114389,31 jan. 2025
Bom.,5,MLB58114389,06 fev. 2025
Muito bom.,5,MLB58114389,23 mar. 2025
Funciona muito bem.,5,MLB58114389,13 ago. 2025
Gostei.,5,MLB58114389,26 ago. 2025
Funcionando perfeitamente.,5,MLB58114389,15 set. 2025
Tudo certo.,5,MLB58114389,05 out. 2025
"Ótimo produto, fácil de instalar e configurar ramais e abertura do portão.",5,MLB58114389,14 out. 2025
Tá falando.,5,MLB58114389,14 out. 2025
Util.,5,MLB58114389,16 out. 2025
Excelente.,5,MLB58114389,25 out. 2025
Ótimo.,5,MLB58114389,26 nov. 2025
"O produto é elogiado por sua facilidade de instalação e configuração, especialmente para ramais e abertura de portão. A qualidade geral do porteiro eletrônico é considerada excelente. Além disso, os usuários expressam satisfação com o funcionamento do dispositivo.",5,MLB58114389,20 nov. 2025
E há primeira vez que compro. Só posso falar depous que ele estiver funcionando. Ok.,5,MLB58114389,05 abr. 2025
,5,MLB46420414,16 out. 2025
Produto muito bom.,5,MLB46420414,25 out. 2025
Muito bom.,5,MLB46420414,07 nov. 2025
Perfeito.,5,MLB46420414,07 nov. 2025
Intelbras funciona muito bem sempre.,5,MLB46420414,08 nov. 2025
Até o momento funcionando perfeitamente bem.,5,MLB46420414,21 out. 2024
"O porteiro eletrônico é elogiado pela facilidade de instalação e pela boa relação custobenefício. A qualidade do som e a durabilidade do produto, mesmo em áreas externas, são destacadas positivamente. Além disso, o design é considerado atraente e o funcionamento é descrito como perfeito.",5,MLB46420414,20 nov. 2025
É útil,5,MLB46420414,02 out. 2024
Produto de ótima qualidade. Original de fábrica.,4,MLB40877632,12 jun. 2025
Resolveu meu problema. Não precisei trocar todo o videoportwiro.,5,MLB40877632,19 set. 2025
Bacana.,5,MLB40877632,11 out. 2025
Ótimo produto.,5,MLB40877632,19 out. 2025
Muito bom.,5,MLB40877632,18 nov. 2025
Ainda vai ser instalado.,5,MLB30414926,03 dez. 2024
Na classe desse interfone não existe outro igual.,5,MLB43028559,20 nov. 2024
Excelente.,5,MLB35150999,10 jan. 2024
"Aceita interface celular. O sistema é problemático, desconfigura.",5,MLB35150999,17 fev. 2024
"Colocamos na portaria do prédio e todos condôminos gostaram. O técnico teve dificuldade de instalar, mas depois tudo deu certo.",5,MLB35150999,06 mar. 2024
Atende ao que se propõe com qualidade.,5,MLB35150999,20 jul. 2024
"Ainda não instalei, depois completo.",5,MLB35150999,15 fev. 2025
"Funcionando perfeitamente, tudo ok.",5,MLB35150999,29 mai. 2025
Bom só o barulho da tag quase não se ouve-se.,4,MLB35150999,10 jun. 2025
Excelente! usei no meu condomínio. Excelente!.,5,MLB35150999,08 ago. 2025
Top.,5,MLB35150999,05 nov. 2025
,5,MLB35150999,01 fev. 2025
Bom.,5,MLB35150999,06 nov. 2025
"O produto é elogiado por seu excelente desempenho e funcionamento perfeito. Não há relatos de problemas ou falhas, indicando alta confiabilidade.",5,MLB35150999,20 nov. 2025
Avaliando após quase 1 ano de uso! produto excelente e recomendado! aceita o uso de tags por aproximação! o que facilita bastante no dia dia.,5,MLB35150999,11 nov. 2025
Funcionando corretamente.,5,MLB36441358,23 set. 2025
"Já está instalado e funcionando, produto de ótima qualidade.",5,MLB24585887,20 ago. 2025
,5,MLB24585887,14 set. 2025
Ótimo.,5,MLB24585887,23 out. 2025
Funciona perfeitamente.,5,MLB24585887,29 out. 2025
,5,MLB24585887,30 out. 2025
Excelente produto!.,5,MLB24585887,30 out. 2025
Perfeito. Vou instalar amanhã 👍.,5,MLB24585887,31 out. 2025
"Muito bom, ótimo funcionamento e bonito.",5,MLB24585887,02 nov. 2025
Produto original.,5,MLB24585887,10 nov. 2025
Deu certinho !.,5,MLB24585887,26 nov. 2025
"Tudo certo, recomendo!!!!.",5,MLB24585887,29 set. 2025
Perfeito funcionamento.,4,MLB24585887,14 out. 2025
"O porteiro eletrônico é elogiado pela excelente qualidade e funcionamento perfeito, destacandose como uma boa relação custobenefício. O som é alto e nítido, e o produto é considerado simples e prático. Além disso, é frequentemente recomendado por sua confiabilidade e desempenho satisfatório.",5,MLB24585887,20 nov. 2025
O som é muito baixo e tem somente dois tons. Mesmo assim na opção de volume mais alto ainda é muito baixo.,4,MLB24585887,30 out. 2023
Atendeu os requisitos do projeto elaborado.,5,MLB32360045,06 dez. 2024
"Em funcionamento, otimo custo beneficio.",5,MLB32360045,12 mar. 2025
Ótimo.,5,MLB32360045,02 abr. 2025
Muito bom.,5,MLB32360045,03 out. 2025
Ótimo.,5,MLB32360045,07 out. 2025
Excelente.,4,MLB32360045,09 out. 2025
Boa qualidade.,5,MLB32360045,10 out. 2025
Excelente qualidade.,5,MLB32360045,16 nov. 2025
Muito bom.,5,MLB32360045,17 nov. 2025
Bom.,5,MLB32360045,25 nov. 2025
"É elogiado por sua excelente qualidade e custobenefício. Está funcionando perfeitamente até o momento, atendendo às expectativas. A confiabilidade do produto é um ponto positivo destacado.",5,MLB32360045,20 nov. 2025
Produto comprado errado feito devolução.,5,MLB32360045,12 set. 2024
Excelente qualidade.,5,MLB42952489,04 mai. 2025
Ótimo produto. Indico!.,5,MLB42952489,02 out. 2025
Atendeu minha necessidade. Funcionou perfeitamente.,5,MLB27191403,04 abr. 2024
Bom.,5,MLB27191403,26 mai. 2024
"Muito bom o produto, atendeu a necessidade.",5,MLB27191403,25 out. 2024
"Otimo , produto !!!.",5,MLB27191403,20 dez. 2024
"Produto excelente, atendeu as minhas expectativas.",5,MLB27191403,15 mai. 2025
Gostei muito recomendo.,5,MLB27191403,01 ago. 2025
Ótimo!!.,5,MLB27191403,24 set. 2025
Muito bom o equipamento. Echei um pouco frágil.,5,MLB27191403,30 set. 2025
"Excelente , funciona direitinho.",5,MLB27191403,17 nov. 2025
Atendeu as espectativas.,5,MLB27191403,29 nov. 2025
,5,MLB27191403,08 fev. 2023
,5,MLB27191403,23 mar. 2023
,5,MLB27191403,05 nov. 2025
"O equipamento é elogiado por seu desempenho confiável e funcionamento perfeito. Muitos usuários destacam a satisfação com o produto, a ponto de adquirirem unidades adicionais. Além disso, o interfone atende bem às necessidades dos consumidores, sendo altamente recomendado.",5,MLB27191403,20 nov. 2025
Excelente produto!.,5,MLB27191403,08 nov. 2025
Bom produto.,4,MLB41229033,28 jul. 2025
Na classe desse interfone não existe outro igual.,5,MLB36354304,20 nov. 2024
,5,MLB39235663,17 mar. 2025
,5,MLB39235663,04 set. 2024
,5,MLB39235663,04 nov. 2024
"O produto é elogiado pela facilidade de instalação e funcionamento perfeito, além de atender bem às expectativas dos usuários. A qualidade do áudio é considerada boa, e o design moderno é um ponto positivo. No geral, é visto como uma opção de bom custobenefício, com a marca sendo bem avaliada no mercado de interfones.",5,MLB39235663,20 nov. 2025
Ótimo custo benefício.,5,MLB39235663,30 set. 2023
Muito bo. Recomendo.,5,MLB44838024,21 out. 2025
Ótimo.,5,MLB44838024,22 out. 2025
Muito bom.,5,MLB44838024,29 out. 2025
Muito boa.,4,MLB44838024,20 nov. 2025
Avaliação 5 de 5,custo,MLB44838024,É útil
,5,MLB40743014,16 out. 2025
Produto muito bom.,5,MLB40743014,25 out. 2025
Muito bom.,5,MLB40743014,07 nov. 2025
Perfeito.,5,MLB40743014,07 nov. 2025
Intelbras funciona muito bem sempre.,5,MLB40743014,08 nov. 2025
Até o momento funcionando perfeitamente bem.,5,MLB40743014,21 out. 2024
"O porteiro eletrônico é elogiado pela facilidade de instalação e pela boa relação custobenefício. A qualidade do som e a durabilidade do produto, mesmo em áreas externas, são destacadas positivamente. Além disso, o design é considerado atraente e o funcionamento é descrito como perfeito.",5,MLB40743014,20 nov. 2025
É útil,5,MLB40743014,02 out. 2024
"É elogiado pela sua excelente relação custobenefício e pela qualidade de som clara e sem ruídos. A instalação é considerada simples e prática, com a possibilidade de controlar múltiplos portões, o que é visto como um recurso útil. Além disso, a durabilidade e a confiabilidade da marca são destacadas, com muitos usuários satisfeitos com o desempenho do produto ao longo do tempo.",5,MLB38112373,20 nov. 2025
Ótimo excelente.,5,MLB38112373,13 nov. 2024
Perfeito.,5,MLB47778483,31 out. 2025
,5,MLB47778483,09 nov. 2025
Deu um toque a mais no meu ambiente compondo a minha decoração. Veio em perfeito estado e rápido.,5,MLB47778483,11 nov. 2025
Excelente.,5,MLB47778483,17 nov. 2025
Produto de ótima qualidade.,5,MLB47778483,24 nov. 2025
Tudo ok!.,5,MLB47778483,26 nov. 2025
Muito bom. Lindo.,5,MLB47778483,26 nov. 2025
,5,MLB47778483,15 abr. 2025
,5,MLB47778483,12 set. 2025
,5,MLB47778483,03 out. 2025
Bom interfone e bom funcionamento tb. Fácil de usar.,5,MLB47778483,06 out. 2025
"O porteiro eletrônico é elogiado pela facilidade de instalação e design moderno, além de oferecer um som limpo e alto, com a possibilidade de configurar a portaria e abertura de porta. O produto atende bem às expectativas, sendo considerado um bom custobenefício devido à sua qualidade de áudio e funcionalidades práticas. A estética e a funcionalidade são destacadas, com menções ao design anatômico e à cor discreta do fio.",5,MLB47778483,20 nov. 2025
"Original e com qualidade, muito bom, estou usando e comprei dois aparelhos, os dois estão em pleno funcionamento, e até o momento não percebi nenhuma falha. (detalhe importante, os interfones ao que me parece tem uma vida útil, ainda mais se estão em locais que recebem umidade, gordura, no meu caso um deles está na cozinha, e provavelmente assim como o outro que tive, deve durar uns 6 anos) nada mau, já que se trata de placas e circuitos elétricos de baixo custo.",5,MLB47778483,18 fev. 2022
"O produto é elogiado pela facilidade de instalação e pela qualidade, sendo considerado um excelente custobenefício. A compatibilidade com sistemas de travas elétricas e o funcionamento perfeito após a instalação são destacados.",5,MLB49785614,20 nov. 2025
Produto é otimo. Sou instalador desse produye é otimo. Tem muitos lugares que nao da pra levar energia e esse modelo nao precisa energia na a parte da placa da rua.,5,MLB49785614,15 abr. 2025
"O vídeo porteiro é elogiado pela qualidade da imagem, incluindo visão noturna nítida, e pelo som excelente. O design moderno e o custobenefício são destacados como pontos positivos. Além disso, a facilidade de instalação e a segurança proporcionada são frequentemente mencionadas como vantagens significativas.",5,MLB24109283,20 nov. 2025
"É ótimo, mas agora tive que encomendar o allo box para poder ligá-lo ao wi-fi. Já deveria vir junto.",5,MLB24109283,02 dez. 2023
Telinha veio queimada.,1,MLB33123041,22 abr. 2025
Camera com defeito.,1,MLB33123041,24 mai. 2025
Produto estragou após 2 semana de uso.,1,MLB33123041,25 set. 2025
"Durou meses, até queimar.",2,MLB33123041,11 out. 2025
"A fechadura não foi util, mas as outras sim, a tela é de carro, não é muito boa.",5,MLB33123041,05 out. 2025
"Ótimo,super prático, recomendo.",5,MLB33123041,10 out. 2025
Para minhas necessidades foi ótimo.,5,MLB33123041,11 nov. 2025
"O kit é elogiado por sua praticidade e por atender bem às necessidades dos usuários. No entanto, há relatos de problemas com a câmera e a tela, que apresentaram defeitos.",5,MLB33123041,20 nov. 2025
Muito bom. Gostei.,5,MLB33123041,16 jan. 2025
"O porteiro eletrônico é elogiado pela excelente qualidade e facilidade de instalação, com um sinal perfeito mesmo em distâncias de até 35 metros. A praticidade do sistema sem fio é destacada, tornandoo ideal para quem busca evitar a passagem de fios pela casa. Além disso, o produto é considerado eficaz e funcional, atendendo bem às necessidades de segurança e comunicação.",5,MLB27745308,20 nov. 2025
"Esse interfone intelbras é realmente fantástico, é só levar o ramal sem fio com você, que em qualquer lugar da casa você pode atender a quem toca o interfone no portão da sua casa. Na base do ramal sem fio interno, você pode ligar a sua linha telefônica fixa, se caso você tiver, e o ramal interno também é um telefone sem fio. E o melhor é que dá para programar o telefone sem fio para ligar para o seu celular quando alguém tocar o interfone e você não estiver em casa, e aí você pode atender quem está no portão da sua casa de onde você estiver. Fantástico.",5,MLB27745308,09 set. 2024
"O produto é elogiado pela facilidade de instalação e pela qualidade, sendo considerado um excelente custobenefício. A compatibilidade com sistemas de travas elétricas e o funcionamento perfeito após a instalação são destacados.",5,MLB38109307,20 nov. 2025
Produto é otimo. Sou instalador desse produye é otimo. Tem muitos lugares que nao da pra levar energia e esse modelo nao precisa energia na a parte da placa da rua.,5,MLB38109307,15 abr. 2025
Não gostei.,1,MLB45789526,14 out. 2025
Protege porém muito fechado deu microfonia.,5,MLB45789526,04 out. 2025
Material muito bom.,5,MLB45789526,25 nov. 2025
,5,MLB39310353,16 out. 2025
Produto muito bom.,5,MLB39310353,25 out. 2025
Muito bom.,5,MLB39310353,07 nov. 2025
Perfeito.,5,MLB39310353,07 nov. 2025
Intelbras funciona muito bem sempre.,5,MLB39310353,08 nov. 2025
Até o momento funcionando perfeitamente bem.,5,MLB39310353,21 out. 2024
"O porteiro eletrônico é elogiado pela facilidade de instalação e pela boa relação custobenefício. A qualidade do som e a durabilidade do produto, mesmo em áreas externas, são destacadas positivamente. Além disso, o design é considerado atraente e o funcionamento é descrito como perfeito.",5,MLB39310353,20 nov. 2025
É útil,5,MLB39310353,02 out. 2024
"É elogiado pela sua excelente relação custobenefício e pela qualidade de som clara e sem ruídos. A instalação é considerada simples e prática, com a possibilidade de controlar múltiplos portões, o que é visto como um recurso útil. Além disso, a durabilidade e a confiabilidade da marca são destacadas, com muitos usuários satisfeitos com o desempenho do produto ao longo do tempo.",5,MLB38951580,20 nov. 2025
Ótimo excelente.,5,MLB38951580,13 nov. 2024
Excelente.,5,MLB27483170,10 jan. 2024
"Aceita interface celular. O sistema é problemático, desconfigura.",5,MLB27483170,17 fev. 2024
"Colocamos na portaria do prédio e todos condôminos gostaram. O técnico teve dificuldade de instalar, mas depois tudo deu certo.",5,MLB27483170,06 mar. 2024
Atende ao que se propõe com qualidade.,5,MLB27483170,20 jul. 2024
"Ainda não instalei, depois completo.",5,MLB27483170,15 fev. 2025
"Funcionando perfeitamente, tudo ok.",5,MLB27483170,29 mai. 2025
Bom só o barulho da tag quase não se ouve-se.,4,MLB27483170,10 jun. 2025
Excelente! usei no meu condomínio. Excelente!.,5,MLB27483170,08 ago. 2025
Top.,5,MLB27483170,05 nov. 2025
,5,MLB27483170,01 fev. 2025
Bom.,5,MLB27483170,06 nov. 2025
"O produto é elogiado por seu excelente desempenho e funcionamento perfeito. Não há relatos de problemas ou falhas, indicando alta confiabilidade.",5,MLB27483170,20 nov. 2025
Avaliando após quase 1 ano de uso! produto excelente e recomendado! aceita o uso de tags por aproximação! o que facilita bastante no dia dia.,5,MLB27483170,11 nov. 2025
Muito bom.,5,MLB37898018,10 nov. 2025
"O porteiro eletrônico é elogiado por seu excelente custobenefício, design discreto e facilidade de instalação, além de atender bem às necessidades dos usuários. O volume alto e a qualidade do som são destacados como pontos positivos, assim como a durabilidade do produto. Além disso, o aparelho é considerado prático e funcional, com um visual moderno que agrada aos consumidores.",5,MLB49584403,20 nov. 2025
"Simples para instalar, eu mesma fiz. Excelente custo benefício. Ótimo som e campainha. Recomendo😁.",5,MLB49584403,30 mar. 2024
Otimo.,5,MLB59135928,20 nov. 2025
"O produto é elogiado por sua eficácia em proteger a campainha contra vandalismo e intempéries, além de ser fácil de instalar. A resistência e o encaixe perfeito do transmissor são destacados, assim como o custobenefício.",5,MLB44353797,20 nov. 2025
"O protetor possui linhas que atrapalham no funcionamento da campainha. Depois de instalado percebi que depois de apertar a campainha a caixinha não voltava, então o som não saia. Tive que lixar ela inteira por dentro, para tirar as linhas que estavam atrapalhando e então consegui fazer funcionar. Além disso, não me atentei ao fato dela ser de plástico e não de ferro. Fora esses detalhes que foram possíveis de serem ajustados, ela está protegendo nossa campainha e apesar de ser de plástico a estética dela aparente ser de ferro pintado de preto, o que pra mim é mais interessante.",4,MLB44353797,24 set. 2021
"O porteiro eletrônico é elogiado por seu excelente custobenefício e funcionamento perfeito após a instalação. A marca é reconhecida pela qualidade, com destaque para a rápida resposta do aplicativo e a boa resolução.",5,MLB22552033,20 nov. 2025
"O vídeo interfone intelbraz wt7 me surpreendeu. Confesso que fiquei comendo de comprar por causa do preço e algumas avaliações negativas que li sobre ele. Mais depois de instalado vi que valeu muito apena. O visor possui uma imagem hd e colorida. Áudio excelente e sem contar a funcionalidade que é excelente. Conecta vários celulares, no app allo plus. Abre a fechadura pelo celular e cartão, grava e tira fotos. Enfim, super recomendo este produto.",5,MLB22552033,05 jul. 2024
"O porteiro eletrônico é elogiado pela excelente qualidade e facilidade de instalação, com um sinal perfeito mesmo em distâncias de até 35 metros. A praticidade do sistema sem fio é destacada, tornandoo ideal para quem busca evitar a passagem de fios pela casa. Além disso, o produto é considerado eficaz e funcional, atendendo bem às necessidades de segurança e comunicação.",5,MLB28485906,20 nov. 2025
"Esse interfone intelbras é realmente fantástico, é só levar o ramal sem fio com você, que em qualquer lugar da casa você pode atender a quem toca o interfone no portão da sua casa. Na base do ramal sem fio interno, você pode ligar a sua linha telefônica fixa, se caso você tiver, e o ramal interno também é um telefone sem fio. E o melhor é que dá para programar o telefone sem fio para ligar para o seu celular quando alguém tocar o interfone e você não estiver em casa, e aí você pode atender quem está no portão da sua casa de onde você estiver. Fantástico.",5,MLB28485906,09 set. 2024
,5,MLB23514996,02 nov. 2025
Alta qualidade.,5,MLB23514996,08 nov. 2025
Muito bom material maravilhoso.,5,MLB23514996,29 nov. 2025
Encaixou perfeitamente. Protege muito bem o módulo. Ótimo investimento na proteção do aparelho.,5,MLB23514996,14 mai. 2024
"O produto é elogiado pelo encaixe perfeito e pela proteção eficaz que oferece ao módulo. O acabamento do material é considerado de alta qualidade, e a instalação é fácil.",5,MLB23514996,20 nov. 2025
Ótimo produto! mandei fazer tb um suporte na serralheria para que ficasse mais inclinado.,5,MLB23514996,22 set. 2024
"É elogiado por cumprir exatamente o que promete, com um design bonito e funcionamento perfeito. Destacase pelo ótimo custobenefício, com imagem nítida e som claro, além de ser fácil de instalar. A marca é reconhecida pela sua qualidade e assistência, tornando o produto uma escolha confiável para muitos usuários.",5,MLB35055291,20 nov. 2025
"Instalei o meu hoje, ficou perfeito, têm uma ótima imagem, o som muito bom. Nota mil para essa marca de interfone.",5,MLB35055291,09 ago. 2024
Eu amei o meu produto. Tudo de bom😍.,5,MLB36796881,03 set. 2025
Top muito útil a câmera 📷 de forma tem uma boa resolução.,5,MLB36796881,29 set. 2025
Ameei. Ansiosa para instalar.,5,MLB36796881,15 out. 2025
"Otimo, muito bom e um lindo design. Exatamente como a foto. Abre o portao. A camera e o audio sao exelente.",5,MLB36796881,17 nov. 2025
"O porteiro eletrônico é elogiado por seu design atraente e facilidade de instalação. A qualidade da câmera e do áudio é destacada como excelente, proporcionando imagens nítidas tanto de dia quanto à noite. Além disso, o produto é considerado muito bom e funcional, atendendo bem às necessidades dos usuários.",5,MLB36796881,20 nov. 2025
"É muito bonito, funciona bem, tem somente um tipo de toque, mas valeu a pena. O led facilita a visualização noturna.",5,MLB36796881,29 set. 2024
"É elogiado por seu funcionamento perfeito, acabamento de alta qualidade e confiabilidade da marca. O design é considerado bonito e discreto, e o produto é compatível com sistemas de portão elétrico.",5,MLB43026230,20 nov. 2025
"É um bom custo beneficio, não espere uma imagem de camera de segurança digital, pois o fundo fica um pouco disfocado, mas para usar com video porteiro cumpre bem a função, por se tratar de camera analogica. Já o som é exelente, pois, se colocar no volume alto ate os vizinhos vão escutar sua voz no modolo externo. Facil de instalar, mas é necessario interligar o modolo interno com o externo em eletroduto separado da rede eletrica para não ter ruido na imagem/audio.",4,MLB43026230,31 jan. 2024
,5,MLB49127469,16 out. 2025
Produto muito bom.,5,MLB49127469,25 out. 2025
Muito bom.,5,MLB49127469,07 nov. 2025
Perfeito.,5,MLB49127469,07 nov. 2025
Intelbras funciona muito bem sempre.,5,MLB49127469,08 nov. 2025
Até o momento funcionando perfeitamente bem.,5,MLB49127469,21 out. 2024
