texto,nota,id,data
Gostei.,5,MLB24294299,06 ago. 2024
"Produto bom, prático e cumpre o que promete.",5,MLB44360991,23 out. 2025
"Muito bom, gostei muito.",5,MLB44360991,25 out. 2025
Satisfação.,5,MLB44360991,29 out. 2025
Facilita a vida.,5,MLB44360991,29 nov. 2025
Ele é super lindo.,5,MLB44360991,29 nov. 2025
Produto bom e barato.,5,MLB44360991,01 dez. 2025
Bom.,5,MLB44360991,01 dez. 2025
,5,MLB44360991,27 mai. 2025
Ele é bom só que o único problema é que ele não tá querendo conectar ele conectar e dps se desconectar aí eu tenho q ficar instalando e desinstalando o app.,4,MLB44360991,23 set. 2025
"Mano, relógio, coisa boa, marca hora e te notifica as mensagem, muito simples e útil pro dia a dia tlgd, fé.",5,MLB44360991,07 out. 2025
,5,MLB44360991,15 out. 2025
Ótimo produto!.,5,MLB44360991,31 out. 2025
"O smartwatch é apreciado por ser bonito, acessível e útil para notificações diárias. No entanto, alguns usuários relataram problemas de conexão e carregamento. Apesar disso, a satisfação geral com o produto é positiva.",5,MLB44360991,20 nov. 2025
"Ameiiiiii. Ainda não configuramos, mas gostei tanto q vou pedir um p mim. Esse comprei p meu filho. Ahhh pediu avaliação com estrelas p algumas informações q ainda não tivemos acesso, como por exemplo imagem e duração da bateria. Isso só depois q configurar.",5,MLB44360991,17 set. 2025
Bom.,5,MLB44553915,27 nov. 2025
O produto é ótimo.,5,MLB44553915,27 nov. 2025
Super indico.,5,MLB44553915,01 dez. 2025
"Relógio muito bonito é achei maneiro , gostei⌚️👏🏽.",5,MLB44553915,07 jun. 2024
,5,MLB44553915,04 nov. 2025
"Produto muito bom, com suas funções perfeitas! recomendo.",5,MLB44553915,15 nov. 2025
,5,MLB44553915,26 nov. 2025
"Gostei, condiz com o preço.",4,MLB44553915,26 nov. 2025
"Bom, porém, ruim um produto para quem quer disfarçar um produto de maior qualidade 😂.",4,MLB44553915,27 ago. 2025
"O smartwatch é geralmente bem avaliado, sendo descrito como ótimo e superando expectativas. No entanto, alguns problemas foram relatados, como defeitos no carregamento e na tela, além de um caso de produto danificado.",5,MLB44553915,20 nov. 2025
Muito bom.,5,MLB44553915,28 mai. 2024
Bom.,5,MLB44642366,19 nov. 2025
,5,MLB44642366,12 jul. 2024
Produto de excelente qualidade.,5,MLB44642366,25 jan. 2025
Gostei muito só veio descarregando.,5,MLB44642366,07 abr. 2025
"O produto veio perfeito, o só não veio do jeito que eu pedi, com a pulseira laranjada, sendo que era a quê o meu filho queria.",4,MLB44642366,26 jul. 2025
Muito bom. Meu esposo amou.,5,MLB44642366,08 out. 2025
,5,MLB44642366,18 out. 2025
Produto muito bom.,5,MLB44642366,11 out. 2025
"O smartwatch é elogiado pelo seu custobenefício e funcionalidades úteis para o dia a dia, como a capacidade de medir tempos e o jogo da cobrinha. No entanto, há críticas sobre a qualidade da imagem e a precisão das funções de saúde, que foram consideradas insatisfatórias.",5,MLB44642366,20 nov. 2025
"Achei muito legal. É possível realizar chamadas, receber notifcações do instagram, telegram, whatsapp, line, snapchat e realizar cálculos com uma calculadora não científica. A ideia dele me parece muito interessante e plausível. No meu caso será apenas ouvir um rádio enquanto realizo algumas tarefas, como passar o café, utilizar o cronômetro, dar uma olhada em batimentos cardíacos, pressão sanguínea e um monte de outras coisas sobre o sangue, por mais que eu questione os números, acho muito interessante ter uma ideia do quanto ele pode calcular e qual o valor normal e anterior já calculado. A melhor coisa nele foi o jogo da cobrinha, um jogo incrível, simples e que com certeza vou fazer muitos pontos até conquistar algum pódio entre amigos com o mesmo relógio. Recomendo a compra, não esperem muito dos batimentos e nem do som que sai dele, mas esperem que poderão ver as horas, a data, cronômetro, jogar o jogo da cobrinha, receber mensagens na push notification e poderá também, realizar chamadas emergenciais em apenas alguns toques! comprem e testem e vejam se estou correto. Uma das melhores compras que já fiz, que necessitava e que me suprirá nas tarefas do dia a dia e tarefas que exijam um tempo, onde por ele, eu poderei realizar uma separação de tempo, um split-time sobre cada coisa, sobre quanto tempo leva para atravessar 1km, ou até mesmo quanto tempo para escrever um determinado relatório. Por enquanto é isso. Comprem.",5,MLB44642366,14 set. 2024
Produto excelente.,5,MLB44953215,13 nov. 2025
Top top gostei.,5,MLB44953215,18 nov. 2025
Excelente custo benefício. Relógio belíssimo e multifuncional.,5,MLB44953215,20 nov. 2025
Muito bom 😊.,5,MLB44953215,20 nov. 2025
"Maravilhoso, vou instalar, e começar logo a usufruir desse lindo smartwach!.",5,MLB44953215,28 out. 2025
"Gostei muito do relógio, valeu o dinheiro.",5,MLB44953215,12 nov. 2025
,5,MLB44953215,17 nov. 2025
"Ótima qualidade, tempo bom de bateria, fácil instalação e ainda vem com duas pulseiras. Recomendo.",5,MLB44953215,11 nov. 2025
"O relógio inteligente é elogiado por seu excelente custobenefício e multifuncionalidade, além de ter um design atraente. A qualidade do produto, a duração da bateria e a facilidade de instalação são aspectos positivos destacados. Além disso, o relógio vem com duas pulseiras, o que é considerado um bônus.",5,MLB44953215,20 nov. 2025
Muito e selente.,5,MLB44953215,05 nov. 2025
"A pulseira é elogiada pela sua excelente qualidade e custobenefício, sendo considerada superior a muitas vendidas em lojas de shopping. Além disso, a variedade de cores disponíveis é apreciada, contribuindo para a satisfação geral com o produto.",5,MLB43264118,20 nov. 2025
É útil,5,MLB43264118,20 mai. 2024
"O smartwatch é elogiado por seu design elegante, funcionalidade e bom custobenefício, com destaque para a durabilidade da bateria. A experiência de pósvenda também foi mencionada negativamente por alguns.",5,MLB43265941,20 nov. 2025
Bacana de mais.,5,MLB43265941,13 jun. 2024
Bom.,4,MLB43298679,23 set. 2025
Top.,5,MLB43298679,02 out. 2025
Bom.,5,MLB43298679,11 out. 2025
Muito.,5,MLB43298679,31 out. 2025
,5,MLB43298679,28 jan. 2025
,5,MLB43298679,12 fev. 2025
"Produto de excelente qualidade, prático de usar, com bastante informações! recomendo.",5,MLB43298679,17 abr. 2025
Ola não tem explicação produto de boa qualidade. Duração da bateria excelente não existe outro tipo de produto melhor. Adorei equipe mercado livre estão de parabéns obrigado.,5,MLB43298679,26 abr. 2025
Muito bom produto.,5,MLB43298679,16 mai. 2025
"Ótimo relógio, confortável de usar, repleto de funções úteis, e bastante personalizável.",5,MLB43298679,15 nov. 2025
"Excelente produto. Muito satisfeito com essa compra recomendo a todos, um dos melhores relógios que já comprei.",5,MLB43298679,05 fev. 2025
"O smartwatch é elogiado por sua robustez, tela excelente e variedade de funções, além de ter uma boa duração de bateria. A estética do produto é destacada como um ponto positivo.",5,MLB43298679,20 nov. 2025
"Muito bonito,mas as medições são diferentes ,de pressão arterial ,e batimentos cardíacos,deixei pra minha esposa que vai usar somente como relógio,ponto forte e a beleza mesmo.",4,MLB43298679,04 dez. 2024
Bom.,5,MLB43272734,27 nov. 2025
O produto é ótimo.,5,MLB43272734,27 nov. 2025
Super indico.,5,MLB43272734,01 dez. 2025
"Relógio muito bonito é achei maneiro , gostei⌚️👏🏽.",5,MLB43272734,07 jun. 2024
,5,MLB43272734,04 nov. 2025
"Produto muito bom, com suas funções perfeitas! recomendo.",5,MLB43272734,15 nov. 2025
,5,MLB43272734,26 nov. 2025
"Gostei, condiz com o preço.",4,MLB43272734,26 nov. 2025
"Bom, porém, ruim um produto para quem quer disfarçar um produto de maior qualidade 😂.",4,MLB43272734,27 ago. 2025
"O smartwatch é geralmente bem avaliado, sendo descrito como ótimo e superando expectativas. No entanto, alguns problemas foram relatados, como defeitos no carregamento e na tela, além de um caso de produto danificado.",5,MLB43272734,20 nov. 2025
Muito bom.,5,MLB43272734,28 mai. 2024
"Muito bom,do jeito q queria só não dei mais uma estrela pq pedi pulseira de silicone cinza e veio branco.",4,MLB43344810,01 out. 2025
Surpreendeu.,4,MLB43344810,05 out. 2025
Super top.,5,MLB43344810,08 nov. 2025
O produto apareceu enquanto eu mexia no instagram e já buscava a algum tempo por um relógio que me identificava. Quando eu vi me apaixonei.,5,MLB43344810,10 nov. 2025
"Ótimo produto, lindo, resistente e minha filha amou.",5,MLB43344810,12 nov. 2025
Maravilhoso!!’.,5,MLB43344810,15 nov. 2025
Excelente produto. Recomendo.,5,MLB43344810,16 nov. 2025
,5,MLB43344810,28 fev. 2025
,5,MLB43344810,13 mar. 2025
"Amei a qualidade, proteção de tela com variedades.",5,MLB43344810,30 nov. 2025
,5,MLB43344810,03 abr. 2025
"O smartwatch é elogiado por seu design atraente e resistência, além de ser fácil de configurar. O produto é considerado ideal para quem tem pulso fino.",5,MLB43344810,20 nov. 2025
"Muito lindo , fácil de configurar e vem três pulseiras o meu é 41mm deu certinho no meu pulso e a loja super atenciosa mandou um papelzinho escrito as instruções , super indico!!.",5,MLB43344810,18 fev. 2025
"É elogiada pela qualidade de imagem e som, além de ser leve e fácil de programar, com um processador rápido que atende bem a espaços pequenos. No geral, a TV é considerada uma excelente escolha, especialmente pelo preço, com muitos recomendando a compra.",5,MLB6052930,20 nov. 2025
"Sinceramente, estou sem palavras para a qualidade que essa tv tem! não apenas em imagem, mas também no som que é muito bom e alto (sem ruídos). Uso ela no cotidiano, seja pra jogar, ver filmes, séries ou novela (não pode faltar kk). Ela não deixa a desejar em nada, sendo que o sistema é muito fluido e sem travamentos. Outra coisa maravilhosa são as funções que ela tem para jogos, simplesmente ótima! nada a reclamar, somente elogiar. Demorei 30 dias para chegar a uma avaliação, e foi um sucesso. Logo depois comprei o controle smart magic aqui mesmo pelo mercado livre. Caso tenham dúvidas, é esse: an/mr24ga. Espero ter ajudado!.",5,MLB6052930,03 out. 2024
Avaliação 5 de 5,dispensa,MLB23370512,É útil
"O suporte é elogiado por ser barato, prático e fácil de instalar, oferecendo um excelente custobenefício. Ele é capaz de segurar com segurança televisores de até 65 polegadas, sendo compatível com várias marcas e tamanhos. Além disso, a resistência e a qualidade do material são frequentemente destacadas, tornandoo uma escolha confiável para fixação na parede.",5,MLB21627365,20 nov. 2025
"Prático, simples e fácil. Serviu bem , deu um pouco de trabalho por causa da parede mesmo, perfurou muito , mas deu certo.",5,MLB21627365,01 ago. 2023
"É elogiada pela qualidade de imagem e som, além de ser prática e fácil de usar, com um sistema de instalação simples e rápido. A integração com inteligência artificial e a variedade de funções, incluindo controle por voz, são destaques que agradam aos usuários. O custobenefício é considerado excelente, tornandoa uma escolha popular entre os consumidores.",5,MLB21665215,20 nov. 2025
"Bom esta não gostei,,,a voz vem atrasado parece dublagem mal feita. Fiquei triste 😢 afinal é um bom dinheiro. Eu assisto a tv sem olhar p a boca das pessoas. Não pedi p trocar pq sou idosa e sozinha. Não tem quem faça nada p mim. A não ser qdo pago e ainda,,,sempre pensam q me fizeram um favor. É triste 😢 ser só. As pessoas tiram sempre aproveito do q peço e ainda compram caro.",4,MLB21665215,14 nov. 2025
"É amplamente elogiada pela qualidade de imagem e som, além de ser considerada um ótimo custobenefício. O design é apreciado por ser bonito e o sistema operacional é descrito como fácil de usar e com muitos recursos. A marca é destacada como uma das melhores no mercado, com muitos usuários satisfeitos com a durabilidade e desempenho do produto.",5,MLB21665212,20 nov. 2025
"Essa tv é muito massa vei, sem dúvidas compraria novamente!. A gente move o controle e a cetinha vai para onde a gente quer botar, ao invés de ir de lado mexendo o controle, mas no botão tbm vai. Isso é top de mais, a tv pesquisa com sua voz e pode conectar a alexa. Comprem sem medo.",5,MLB21665212,25 dez. 2024
"É elogiada pela qualidade de imagem e som, além de ser prática e fácil de usar, com um sistema de instalação simples e rápido. A integração com inteligência artificial e a variedade de funções, incluindo controle por voz, são destaques que agradam aos usuários. O custobenefício é considerado excelente, tornandoa uma escolha popular entre os consumidores.",5,MLB54765405,20 nov. 2025
"Bom esta não gostei,,,a voz vem atrasado parece dublagem mal feita. Fiquei triste 😢 afinal é um bom dinheiro. Eu assisto a tv sem olhar p a boca das pessoas. Não pedi p trocar pq sou idosa e sozinha. Não tem quem faça nada p mim. A não ser qdo pago e ainda,,,sempre pensam q me fizeram um favor. É triste 😢 ser só. As pessoas tiram sempre aproveito do q peço e ainda compram caro.",4,MLB54765405,14 nov. 2025
"É elogiada pela qualidade de imagem e som, além de ser considerada um excelente custobenefício. O sistema é rápido e fácil de usar, com destaque para o controle remoto versátil e a integração com Alexa. A TV é ideal para jogos, filmes e vídeos, oferecendo uma experiência de visualização impressionante em 4K.",5,MLB29721295,20 nov. 2025
"Amei a tv. Procurei e li muitas resenhas sobre quais as melhores marcas e escolhi lg. É minha primeira lg, achei fácil conectar e intuitivo (tem que ser familiarizado com o básico do meio digital). O controle por voz funcionou muito bem. Ela funciona tanto com aparelhos android quanto ios para conexão sem fio. O sistema até agora está rodando muito. A loja enviou o produto bem rápido. Recomendo a rep store e o produto. Só vou comprar lg mas próximas.",5,MLB29721295,10 set. 2025
"É altamente recomendada por sua qualidade de imagem e som, além de possuir um controle remoto funcional e uma variedade de aplicativos compatíveis. A marca LG é reconhecida pela satisfação que proporciona aos usuários, oferecendo uma experiência 4K com ótimo custobenefício.",5,MLB19036915,20 nov. 2025
"Confirmou ser uma boa escolha. O processamento é bem rápido, o sistema operacional é semelhante ao android, foi fácil instalar um aplicativo. É uma tv muito bonita, controle remoto bem funcional, imagem ótima, a melhor que já possuí. Pesquisei muito antes da compra e dos defeitos relatados não verifiquei nenhum, o áudio é ótimo, não escapa luz na laterais e não há ""fantasmas"" na imagem.",5,MLB19036915,29 ago. 2022
"É elogiada pela qualidade de imagem e som, além de ser considerada um excelente custobenefício. O sistema é rápido e fácil de usar, com destaque para o controle remoto versátil e a integração com Alexa. A TV é ideal para jogos, filmes e vídeos, oferecendo uma experiência de visualização impressionante em 4K.",5,MLB16008110,20 nov. 2025
"Amei a tv. Procurei e li muitas resenhas sobre quais as melhores marcas e escolhi lg. É minha primeira lg, achei fácil conectar e intuitivo (tem que ser familiarizado com o básico do meio digital). O controle por voz funcionou muito bem. Ela funciona tanto com aparelhos android quanto ios para conexão sem fio. O sistema até agora está rodando muito. A loja enviou o produto bem rápido. Recomendo a rep store e o produto. Só vou comprar lg mas próximas.",5,MLB16008110,10 set. 2025
"É elogiada pela qualidade de imagem, que é considerada um diferencial significativo. O som também é destacado positivamente, contribuindo para uma experiência audiovisual completa. Além disso, a televisão é descrita como rápida e eficiente, superando as expectativas dos usuários.",5,MLB47353519,20 nov. 2025
"Tv bonita, o som é de alta qualidade, tem umas funções meio doida , mas ela é ótima.",5,MLB47353519,17 set. 2025
"É amplamente elogiada pela qualidade de imagem e som, além de ser considerada um ótimo custobenefício. O design é apreciado por ser bonito e o sistema operacional é descrito como fácil de usar e com muitos recursos. A marca é destacada como uma das melhores no mercado, com muitos usuários satisfeitos com a durabilidade e desempenho do produto.",5,MLB18512157,20 nov. 2025
"Essa tv é muito massa vei, sem dúvidas compraria novamente!. A gente move o controle e a cetinha vai para onde a gente quer botar, ao invés de ir de lado mexendo o controle, mas no botão tbm vai. Isso é top de mais, a tv pesquisa com sua voz e pode conectar a alexa. Comprem sem medo.",5,MLB18512157,25 dez. 2024
"É elogiada pela qualidade de imagem e som, além de ser leve e fácil de programar, com um processador rápido que atende bem a espaços pequenos. No geral, a TV é considerada uma excelente escolha, especialmente pelo preço, com muitos recomendando a compra.",5,MLB6052928,20 nov. 2025
"Sinceramente, estou sem palavras para a qualidade que essa tv tem! não apenas em imagem, mas também no som que é muito bom e alto (sem ruídos). Uso ela no cotidiano, seja pra jogar, ver filmes, séries ou novela (não pode faltar kk). Ela não deixa a desejar em nada, sendo que o sistema é muito fluido e sem travamentos. Outra coisa maravilhosa são as funções que ela tem para jogos, simplesmente ótima! nada a reclamar, somente elogiar. Demorei 30 dias para chegar a uma avaliação, e foi um sucesso. Logo depois comprei o controle smart magic aqui mesmo pelo mercado livre. Caso tenham dúvidas, é esse: an/mr24ga. Espero ter ajudado!.",5,MLB6052928,03 out. 2024
Avaliação 5 de 5,dispensa,MLB25685006,É útil
"É elogiada pela qualidade de imagem e som, além de ser prática e fácil de usar, com um sistema de instalação simples e rápido. A integração com inteligência artificial e a variedade de funções, incluindo controle por voz, são destaques que agradam aos usuários. O custobenefício é considerado excelente, tornandoa uma escolha popular entre os consumidores.",5,MLB7867560,20 nov. 2025
"Bom esta não gostei,,,a voz vem atrasado parece dublagem mal feita. Fiquei triste 😢 afinal é um bom dinheiro. Eu assisto a tv sem olhar p a boca das pessoas. Não pedi p trocar pq sou idosa e sozinha. Não tem quem faça nada p mim. A não ser qdo pago e ainda,,,sempre pensam q me fizeram um favor. É triste 😢 ser só. As pessoas tiram sempre aproveito do q peço e ainda compram caro.",4,MLB7867560,14 nov. 2025
Avaliação 5 de 5,dispensa,MLB18636577,É útil
Avaliação 5 de 5,dispensa,MLB14504709,É útil
"É elogiada pela qualidade de imagem e som, além de ser prática e fácil de usar, com um sistema de instalação simples e rápido. A integração com inteligência artificial e a variedade de funções, incluindo controle por voz, são destaques que agradam aos usuários. O custobenefício é considerado excelente, tornandoa uma escolha popular entre os consumidores.",5,MLB8956550,20 nov. 2025
"Bom esta não gostei,,,a voz vem atrasado parece dublagem mal feita. Fiquei triste 😢 afinal é um bom dinheiro. Eu assisto a tv sem olhar p a boca das pessoas. Não pedi p trocar pq sou idosa e sozinha. Não tem quem faça nada p mim. A não ser qdo pago e ainda,,,sempre pensam q me fizeram um favor. É triste 😢 ser só. As pessoas tiram sempre aproveito do q peço e ainda compram caro.",4,MLB8956550,14 nov. 2025
"A tv é incrível, som e imagem impecáveis.",5,MLB8356098,22 abr. 2025
"Excelente qualidade de imagem. A qualidade do produto também é muito boa, para colocar no suporte de parede ela parece muito mais robusta e resistente que minha tv antiga da samsung.",5,MLB8356098,16 jun. 2025
"Muito bom, realmente incrível.",5,MLB8356098,05 out. 2025
Avaliação 5 de 5,tv,MLB8356098,É útil
"É elogiada pela qualidade de imagem e som, além de ser prática e fácil de usar, com um sistema de instalação simples e rápido. A integração com inteligência artificial e a variedade de funções, incluindo controle por voz, são destaques que agradam aos usuários. O custobenefício é considerado excelente, tornandoa uma escolha popular entre os consumidores.",5,MLB17496446,20 nov. 2025
"Bom esta não gostei,,,a voz vem atrasado parece dublagem mal feita. Fiquei triste 😢 afinal é um bom dinheiro. Eu assisto a tv sem olhar p a boca das pessoas. Não pedi p trocar pq sou idosa e sozinha. Não tem quem faça nada p mim. A não ser qdo pago e ainda,,,sempre pensam q me fizeram um favor. É triste 😢 ser só. As pessoas tiram sempre aproveito do q peço e ainda compram caro.",4,MLB17496446,14 nov. 2025
Sensacional.,5,MLB28828444,07 nov. 2025
Simplesmente maravilhosa.,5,MLB28828444,13 nov. 2025
Maravilhosa demais.,5,MLB28828444,13 out. 2025
"Perfeito, cor e modelo! obrigado!!!.",5,MLB28828444,25 out. 2025
Avaliação 5 de 5,bom,MLB28828444,É útil
"É elogiada pela facilidade de uso, qualidade de imagem e som, além de ser considerada um bom custobenefício. O sistema rápido e o controle inteligente são destacados como pontos positivos. A marca é reconhecida por sua confiabilidade e a TV atende bem às expectativas dos usuários.",5,MLB50054616,20 nov. 2025
"Uma tv com boa imagem, porém com alguns pontos negativos. A visão pela tela lateral não é boa, fica escura e um pouco embaçada. O sistema operacional não é tão ágil, mas atende bem.",4,MLB50054616,13 out. 2025
Avaliação 5 de 5,dispensa,MLB27094729,É útil
Excelente qualidade. Excelente compra.,5,MLB31035352,16 nov. 2025
"Excelente, comprem sem medo.",5,MLB31035352,19 nov. 2025
Maravilha.,5,MLB31035352,22 nov. 2025
"Coisa fina , padrão lg. Muito satisfeito.",5,MLB31035352,10 nov. 2025
,5,MLB31035352,17 nov. 2025
,5,MLB31035352,27 nov. 2025
"Tô super satisfeito com o produto, lg é muito confiável, tv com muitos recursos.",5,MLB31035352,29 nov. 2025
Muito boa.,5,MLB31035352,30 nov. 2025
,5,MLB31035352,19 nov. 2025
Avaliação 5 de 5,"top,",MLB31035352,É útil
Avaliação 5 de 5,dispensa,MLB18597976,É útil
"É elogiada pela qualidade de imagem, que é considerada um diferencial significativo. O som também é destacado positivamente, contribuindo para uma experiência audiovisual completa. Além disso, a televisão é descrita como rápida e eficiente, superando as expectativas dos usuários.",5,MLB27510516,20 nov. 2025
"Tv bonita, o som é de alta qualidade, tem umas funções meio doida , mas ela é ótima.",5,MLB27510516,17 set. 2025
"É elogiada pela facilidade de uso, qualidade de imagem e som, além de um design moderno e atraente. A integração com Alexa e o sistema operacional são considerados pontos positivos, proporcionando uma experiência satisfatória.",5,MLB22842220,20 nov. 2025
"A tv é um pouco lenta, mas pode modificar a qualidade do som, imagem e zoom. O controle que veio não tem o comando de voz da alexa. Por enquanto tudo ok.",4,MLB22842220,21 out. 2024
A TV é altamente recomendada por sua ótima relação custobenefício e qualidade de imagem e som. A marca é reconhecida e o produto é considerado uma excelente escolha para quem busca uma smart TV com boa definição e recursos.,5,MLB19625084,20 nov. 2025
"Uma ótima tv, especialmente pelo preço. Tem imagem 4k em uma resolução fantástica, como minha sala é pequena o fato de ter 43 polegadas foi fundamental. O som é incrível, tem um ótimo balanço de agudos, médios e graves, e os ajustes de modo de som funcionam muito bem. Não é pesada e é fácil de instalar, tanto na parede quanto em móveis utilizando os pézinhos de apoio. Os únicos pontos negativos até o momento foram que o webos, sistema operacional da tv, não tem suporte a dois aplicativos em específico que fizeram falta aqui em casa, o paramount+ e o hotmart sparkle. Além disso, o sistema é um pouco lento, como se vinhesse sobrecarregado ou desatualizado direto de fábrica, mesmo fazendo todas as atualizações recomendadas.",5,MLB19625084,10 nov. 2022
"Oferece excelente qualidade de imagem e som, sendo elogiada pelo custobenefício e facilidade de uso. O design é considerado bonito e sofisticado, com um sistema operacional rápido e fluido.",5,MLB36297884,20 nov. 2025
"Um produto de boa qualidade para custo benefício. Imagem boa, um bom de uma qualidade inferior (mas atende bem pelo preço) o sistema operacional não é tão fluido, trava as vezes mas no geral é bom. Recomendo, por ser uma tv de entrada, está ótimo.",5,MLB36297884,02 jul. 2025
Otima.,5,MLB19955485,12 nov. 2025
"Excelente, fina, leve, imagem incrível.",5,MLB19955485,19 nov. 2025
Muito bom produto.,5,MLB19955485,19 nov. 2025
Muito top!!.,5,MLB19955485,21 nov. 2025
"Muito bom, funciona perfeitamente e de fácil configuração gostei muito.",5,MLB19955485,30 nov. 2025
O produto está dentro das expectativas.,5,MLB19955485,01 dez. 2025
,5,MLB19955485,22 set. 2025
Muito bom.,5,MLB19955485,16 out. 2025
Muito top essa tv da lg.,5,MLB19955485,24 out. 2025
,5,MLB19955485,07 nov. 2025
Perfeito! tv sensacional.,5,MLB19955485,08 nov. 2025
Muito top.,5,MLB19955485,09 nov. 2025
"É elogiada pela qualidade excepcional de som e imagem, sendo descrita como maravilhosa em todos os aspectos. O design fino e leve também é destacado como um ponto positivo. Além disso, a TV superou as expectativas dos usuários, incentivando a compra de outros modelos da mesma linha.",5,MLB19955485,20 nov. 2025
"O produto muito top. Superou minhas espectativas, quero comprar uma 55 agora.",5,MLB19955485,04 out. 2025
"É elogiada pela qualidade de imagem e som, além de ser fácil de usar e ter um design adequado para ambientes pequenos. A compatibilidade com dispositivos móveis e a variedade de recursos de entretenimento são destacados como pontos positivos.",5,MLB19570010,20 nov. 2025
"Oxi ô produto bão, sô! valei-me deus! que alegria! tem que fazer mais dêsse, homi! é jesus no céu e os homi na terra!. Recomendo demais ai! :-).",5,MLB19570010,09 nov. 2022
"É elogiada pela qualidade de imagem nítida e perfeita, sendo considerada uma excelente escolha para ambientes pequenos. A marca LG é destacada pela sua confiabilidade e desempenho consistente, superando as expectativas dos usuários.",5,MLB55927567,20 nov. 2025
"Imagem e som são perfeitos, ótimo produto.",5,MLB55927567,27 set. 2025
"Oferece excelente qualidade de imagem e som, sendo elogiada pelo custobenefício e facilidade de uso. O design é considerado bonito e sofisticado, com um sistema operacional rápido e fluido.",5,MLB38451439,20 nov. 2025
"Um produto de boa qualidade para custo benefício. Imagem boa, um bom de uma qualidade inferior (mas atende bem pelo preço) o sistema operacional não é tão fluido, trava as vezes mas no geral é bom. Recomendo, por ser uma tv de entrada, está ótimo.",5,MLB38451439,02 jul. 2025
"É elogiada pela qualidade de imagem e som, além de ser considerada um excelente custobenefício. O sistema é rápido e fácil de usar, com destaque para o controle remoto versátil e a integração com Alexa. A TV é ideal para jogos, filmes e vídeos, oferecendo uma experiência de visualização impressionante em 4K.",5,MLB21492034,20 nov. 2025
"Amei a tv. Procurei e li muitas resenhas sobre quais as melhores marcas e escolhi lg. É minha primeira lg, achei fácil conectar e intuitivo (tem que ser familiarizado com o básico do meio digital). O controle por voz funcionou muito bem. Ela funciona tanto com aparelhos android quanto ios para conexão sem fio. O sistema até agora está rodando muito. A loja enviou o produto bem rápido. Recomendo a rep store e o produto. Só vou comprar lg mas próximas.",5,MLB21492034,10 set. 2025
"É elogiada pela excelente qualidade de imagem e som, proporcionando uma experiência de cinema em casa. O design é considerado impressionante, com um tamanho que se destaca em qualquer ambiente. Além disso, a conectividade e os recursos tecnológicos avançados são frequentemente mencionados como pontos fortes.",5,MLB24801378,20 nov. 2025
Ótima tv só uso lg faz anos até hoje não tive problema com a marca ótima imagem pelo preço.,5,MLB24801378,15 jul. 2025
Avaliação 5 de 5,top,MLB24153869,É útil
Otima.,5,MLB20920621,12 nov. 2025
"Excelente, fina, leve, imagem incrível.",5,MLB20920621,19 nov. 2025
Muito bom produto.,5,MLB20920621,19 nov. 2025
Muito top!!.,5,MLB20920621,21 nov. 2025
"Muito bom, funciona perfeitamente e de fácil configuração gostei muito.",5,MLB20920621,30 nov. 2025
O produto está dentro das expectativas.,5,MLB20920621,01 dez. 2025
,5,MLB20920621,22 set. 2025
Muito bom.,5,MLB20920621,16 out. 2025
Muito top essa tv da lg.,5,MLB20920621,24 out. 2025
,5,MLB20920621,07 nov. 2025
Perfeito! tv sensacional.,5,MLB20920621,08 nov. 2025
Muito top.,5,MLB20920621,09 nov. 2025
"É elogiada pela qualidade excepcional de som e imagem, sendo descrita como maravilhosa em todos os aspectos. O design fino e leve também é destacado como um ponto positivo. Além disso, a TV superou as expectativas dos usuários, incentivando a compra de outros modelos da mesma linha.",5,MLB20920621,20 nov. 2025
"O produto muito top. Superou minhas espectativas, quero comprar uma 55 agora.",5,MLB20920621,04 out. 2025
"É elogiada pela qualidade de imagem e som, além de ser leve e fácil de programar, com um processador rápido que atende bem a espaços pequenos. No geral, a TV é considerada uma excelente escolha, especialmente pelo preço, com muitos recomendando a compra.",5,MLB8793115,20 nov. 2025
"Sinceramente, estou sem palavras para a qualidade que essa tv tem! não apenas em imagem, mas também no som que é muito bom e alto (sem ruídos). Uso ela no cotidiano, seja pra jogar, ver filmes, séries ou novela (não pode faltar kk). Ela não deixa a desejar em nada, sendo que o sistema é muito fluido e sem travamentos. Outra coisa maravilhosa são as funções que ela tem para jogos, simplesmente ótima! nada a reclamar, somente elogiar. Demorei 30 dias para chegar a uma avaliação, e foi um sucesso. Logo depois comprei o controle smart magic aqui mesmo pelo mercado livre. Caso tenham dúvidas, é esse: an/mr24ga. Espero ter ajudado!.",5,MLB8793115,03 out. 2024
Avaliação 5 de 5,top,MLB7947870,É útil
"É elogiada pela excelente qualidade de imagem e som, proporcionando uma experiência de cinema em casa. O design é considerado impressionante, com um tamanho que se destaca em qualquer ambiente. Além disso, a conectividade e os recursos tecnológicos avançados são frequentemente mencionados como pontos fortes.",5,MLB15550039,20 nov. 2025
Ótima tv só uso lg faz anos até hoje não tive problema com a marca ótima imagem pelo preço.,5,MLB15550039,15 jul. 2025
"É elogiada pela excelente qualidade de imagem e som, proporcionando uma experiência de cinema em casa. O design é considerado impressionante, com um tamanho que se destaca em qualquer ambiente. Além disso, a conectividade e os recursos tecnológicos avançados são frequentemente mencionados como pontos fortes.",5,MLB15550149,20 nov. 2025
